dataset,model,roc_auc,fpr@70tpr,fpr@75tpr,fpr@80tpr,fpr@85tpr,fpr@90tpr,fpr@95tpr
MNIST-C,HdLOF,0.556286631578947,0.652631578947369,0.705368421052632,0.784736842105263,0.845052631578947,0.890315789473684,0.947263157894737
MNIST-C,HdLOF-2l,0.968997263157895,0.0407368421052632,0.0451578947368421,0.0516842105263158,0.0596842105263158,0.068,0.0815789473684211
MNIST-C,HdLOF-E2,0.544379578947368,0.651263157894737,0.714631578947368,0.766421052631579,0.841263157894737,0.891473684210526,0.975368421052632
MNIST-C,HdLOF-E,0.549108,0.647157894736842,0.717578947368421,0.763789473684211,0.842736842105263,0.89,0.975157894736842
MNIST-C,LOF,0.827996421052632,0.220526315789474,0.251684210526316,0.290315789473684,0.343052631578947,0.415263157894737,0.520736842105263
MNIST-C,CBLOF,0.625522736842105,0.545684210526316,0.582631578947368,0.627263157894737,0.699263157894737,0.745052631578947,0.839368421052632
MNIST-C,HBOS,0.510793263157895,0.670736842105263,0.721789473684211,0.764842105263158,0.818526315789474,0.863684210526316,0.931789473684211
MNIST-C,COPOD,0.562274105263158,0.634421052631579,0.678105263157895,0.725052631578947,0.763263157894737,0.824105263157895,0.900842105263158
MNIST-C,ECOD,0.568586736842105,0.622631578947368,0.668526315789474,0.706947368421053,0.761578947368421,0.805368421052632,0.887894736842105
MNIST-C,IForest,0.589988,0.572631578947368,0.614421052631579,0.667052631578947,0.718947368421053,0.773789473684211,0.867789473684211
MNIST-C,HdLOF,0.832354210526316,0.216736842105263,0.244105263157895,0.277157894736842,0.346842105263158,0.402947368421053,0.510526315789474
MNIST-C,HdLOF-2l,0.709359789473684,0.415894736842105,0.474526315789474,0.516631578947368,0.557368421052632,0.638,0.689578947368421
MNIST-C,HdLOF-E2,0.850554631578947,0.181263157894737,0.199684210526316,0.248105263157895,0.303157894736842,0.369789473684211,0.469894736842105
MNIST-C,HdLOF-E,0.850796210526316,0.179684210526316,0.203052631578947,0.253368421052632,0.310421052631579,0.378,0.474315789473684
MNIST-C,LOF,0.886643684210526,0.148105263157895,0.176210526315789,0.192631578947368,0.221368421052632,0.247894736842105,0.312736842105263
MNIST-C,CBLOF,0.857676315789474,0.168421052631579,0.199473684210526,0.234842105263158,0.297894736842105,0.361578947368421,0.459263157894737
MNIST-C,HBOS,0.694779789473684,0.393368421052632,0.446210526315789,0.486,0.545684210526316,0.615368421052632,0.720526315789474
MNIST-C,COPOD,0.765721052631579,0.305684210526316,0.348526315789474,0.381894736842105,0.440842105263158,0.506631578947368,0.578
MNIST-C,ECOD,0.784914105263158,0.272947368421053,0.303473684210526,0.357368421052632,0.402736842105263,0.470210526315789,0.557684210526316
MNIST-C,IForest,0.792574947368421,0.256315789473684,0.297894736842105,0.340526315789474,0.397578947368421,0.457157894736842,0.576842105263158
MNIST-C,HdLOF,0.87258,0.154526315789474,0.192526315789474,0.219368421052632,0.248526315789474,0.291578947368421,0.371894736842105
MNIST-C,HdLOF-2l,0.879770736842105,0.151789473684211,0.178315789473684,0.209578947368421,0.238842105263158,0.28,0.352105263157895
MNIST-C,HdLOF-E2,0.830249578947368,0.216526315789474,0.256105263157895,0.310105263157895,0.352315789473684,0.409052631578947,0.483052631578947
MNIST-C,HdLOF-E,0.837969052631579,0.206631578947368,0.239473684210526,0.280421052631579,0.344526315789474,0.394842105263158,0.464315789473684
CIFAR10,LOF,0.725080608365019,0.377,0.4636,0.5114,0.5636,0.6384,0.7604
CIFAR10,CBLOF,0.6938463878327,0.4116,0.4942,0.5532,0.6432,0.7238,0.8238
CIFAR10,HBOS,0.676259315589354,0.4672,0.5278,0.599,0.6434,0.755,0.849
CIFAR10,COPOD,0.695184790874525,0.4086,0.467,0.5422,0.6386,0.7372,0.8012
CIFAR10,ECOD,0.707293536121673,0.3834,0.4572,0.5176,0.629,0.7374,0.7946
CIFAR10,IForest,0.716516349809886,0.3472,0.437,0.5252,0.6052,0.6824,0.7408
CIFAR10,HdLOF,0.719974904942966,0.4012,0.472,0.5398,0.5828,0.6304,0.7586
CIFAR10,HdLOF-2l,0.72494144486692,0.358,0.3928,0.5006,0.5848,0.6952,0.7594
CIFAR10,HdLOF-E2,0.726031558935361,0.3926,0.4422,0.511,0.5954,0.6444,0.7244
CIFAR10,HdLOF-E,0.724339923954373,0.3948,0.4488,0.5148,0.5998,0.636,0.7274
CIFAR10,LOF,0.712650190114068,0.4028,0.4546,0.52,0.5856,0.6754,0.7796
CIFAR10,CBLOF,0.591694296577947,0.5836,0.6238,0.677,0.7232,0.8244,0.857
CIFAR10,HBOS,0.386801520912548,0.8134,0.8604,0.8846,0.9086,0.9466,0.9722
CIFAR10,COPOD,0.488648669201521,0.6878,0.7412,0.7798,0.8236,0.8742,0.9318
CIFAR10,ECOD,0.530965019011407,0.6406,0.6838,0.7176,0.7632,0.807,0.8862
CIFAR10,IForest,0.554031939163498,0.6124,0.643,0.6748,0.7508,0.806,0.8914
CIFAR10,HdLOF,0.717495437262357,0.3798,0.4436,0.5246,0.5858,0.671,0.751
CIFAR10,HdLOF-2l,0.61632927756654,0.5374,0.5912,0.632,0.702,0.7586,0.8384
CIFAR10,HdLOF-E2,0.721322053231939,0.3816,0.4286,0.494,0.579,0.6646,0.7426
CIFAR10,HdLOF-E,0.720273764258555,0.387,0.4348,0.4926,0.579,0.6688,0.7416
CIFAR10,LOF,0.645005323193916,0.5212,0.5872,0.6162,0.6902,0.7548,0.8226
CIFAR10,CBLOF,0.603602281368821,0.5622,0.6246,0.6914,0.7534,0.8378,0.9
CIFAR10,HBOS,0.561388593155894,0.6082,0.6836,0.774,0.8106,0.8516,0.8974
CIFAR10,COPOD,0.584114068441065,0.5866,0.6496,0.7062,0.7748,0.8294,0.904
CIFAR10,ECOD,0.596146007604563,0.5444,0.621,0.6806,0.7666,0.8272,0.8764
CIFAR10,IForest,0.591954372623574,0.5932,0.6324,0.6822,0.767,0.818,0.8836
CIFAR10,HdLOF,0.650898098859316,0.5038,0.566,0.6304,0.6736,0.7196,0.7836
CIFAR10,HdLOF-2l,0.615085931558935,0.5394,0.6028,0.6538,0.7306,0.82,0.874
CIFAR10,HdLOF-E2,0.652424714828897,0.4814,0.5624,0.6256,0.6852,0.7298,0.7916
CIFAR10,HdLOF-E,0.652363498098859,0.484,0.565,0.6298,0.6834,0.7322,0.7902
CIFAR10,LOF,0.586772623574144,0.578,0.6302,0.679,0.7832,0.8614,0.9472
CIFAR10,CBLOF,0.561320912547529,0.6184,0.6858,0.743,0.7866,0.8652,0.9516
CIFAR10,HBOS,0.44972927756654,0.7596,0.8046,0.8564,0.8888,0.928,0.9616
CIFAR10,COPOD,0.502943726235742,0.7084,0.7464,0.7908,0.848,0.9004,0.9466
CIFAR10,ECOD,0.535701140684411,0.6514,0.7002,0.7426,0.818,0.8628,0.9262
CIFAR10,IForest,0.513713307984791,0.6814,0.7334,0.7862,0.8392,0.8754,0.932
CIFAR10,HdLOF,0.591354372623574,0.5822,0.6154,0.6818,0.7762,0.8412,0.9366
CIFAR10,HdLOF-2l,0.549522433460076,0.6554,0.7032,0.7542,0.8146,0.8798,0.9434
CIFAR10,HdLOF-E2,0.6020463878327,0.5414,0.622,0.6788,0.7666,0.8304,0.9204
CIFAR10,HdLOF-E,0.602279087452472,0.542,0.6234,0.6776,0.7626,0.8286,0.9194
CIFAR10,LOF,0.766092015209125,0.314,0.3576,0.423,0.523,0.643,0.7232
CIFAR10,CBLOF,0.76854752851711,0.3088,0.3612,0.432,0.5046,0.5884,0.719
CIFAR10,HBOS,0.732354372623574,0.3696,0.4216,0.477,0.537,0.6406,0.8154
CIFAR10,COPOD,0.751245627376426,0.3364,0.3694,0.4338,0.5048,0.6082,0.785
CIFAR10,ECOD,0.755749049429658,0.3262,0.3812,0.4374,0.5,0.602,0.7576
CIFAR10,IForest,0.738120912547529,0.3174,0.395,0.4622,0.5908,0.701,0.7584
CIFAR10,HdLOF,0.764257794676806,0.308,0.3598,0.4198,0.4998,0.6202,0.7258
CIFAR10,HdLOF-2l,0.772302661596958,0.3024,0.3432,0.3946,0.5268,0.599,0.6994
CIFAR10,HdLOF-E2,0.769838783269962,0.2846,0.3424,0.3898,0.4906,0.5906,0.7392
CIFAR10,HdLOF-E,0.771140684410646,0.282,0.345,0.3932,0.486,0.5806,0.7354
CIFAR10,LOF,0.574657794676806,0.6476,0.7002,0.7388,0.8054,0.857,0.902
CIFAR10,CBLOF,0.535294296577947,0.6586,0.7206,0.7512,0.7928,0.8262,0.9226
CIFAR10,HBOS,0.385215209125475,0.7924,0.8342,0.8604,0.8992,0.9264,0.951
CIFAR10,COPOD,0.45894752851711,0.7416,0.7744,0.8074,0.848,0.9058,0.945
CIFAR10,ECOD,0.503662357414449,0.6476,0.703,0.7808,0.8276,0.881,0.9188
CIFAR10,IForest,0.519163498098859,0.6552,0.6848,0.7574,0.8162,0.8438,0.9052
CIFAR10,HdLOF,0.579914068441065,0.6362,0.6908,0.7436,0.7924,0.8432,0.8918
CIFAR10,HdLOF-2l,0.539053231939163,0.671,0.7036,0.7544,0.813,0.8382,0.9036
CIFAR10,HdLOF-E2,0.584610646387833,0.6166,0.7138,0.7682,0.8024,0.8474,0.888
CIFAR10,HdLOF-E,0.583980228136882,0.6192,0.715,0.767,0.8044,0.8482,0.8884
CIFAR10,LOF,0.719891634980989,0.3712,0.4222,0.47,0.5752,0.6224,0.7408
CIFAR10,CBLOF,0.704798479087453,0.3794,0.422,0.4786,0.5278,0.6408,0.7828
CIFAR10,HBOS,0.625168060836502,0.4912,0.523,0.5784,0.6376,0.716,0.828
CIFAR10,COPOD,0.664638022813688,0.4208,0.4646,0.4994,0.5866,0.7114,0.8088
CIFAR10,ECOD,0.675305703422053,0.3996,0.4584,0.4898,0.5834,0.7004,0.7922
CIFAR10,IForest,0.667505703422053,0.425,0.4522,0.5138,0.6058,0.6946,0.7862
CIFAR10,HdLOF,0.716849429657795,0.3948,0.437,0.4774,0.554,0.6566,0.7442
CIFAR10,HdLOF-2l,0.707250950570342,0.3808,0.4144,0.4704,0.528,0.6322,0.7556
CIFAR10,HdLOF-E2,0.715155513307985,0.379,0.4392,0.5054,0.6146,0.6552,0.7338
CIFAR10,HdLOF-E,0.715364258555133,0.3794,0.4256,0.5098,0.6066,0.6528,0.7344
CIFAR10,LOF,0.680260836501901,0.429,0.4776,0.5904,0.6958,0.7554,0.8538
CIFAR10,CBLOF,0.62674144486692,0.5522,0.5906,0.651,0.7002,0.7828,0.8776
CIFAR10,HBOS,0.502630418250951,0.7066,0.7638,0.8276,0.901,0.9356,0.9658
CIFAR10,COPOD,0.583394676806084,0.5882,0.6552,0.7248,0.7754,0.8468,0.904
CIFAR10,ECOD,0.616603041825095,0.5576,0.5978,0.6618,0.729,0.774,0.8638
CIFAR10,IForest,0.605880608365019,0.551,0.6182,0.6796,0.7464,0.8094,0.8968
CIFAR10,HdLOF,0.685216730038023,0.4198,0.4648,0.6156,0.6706,0.7372,0.8504
CIFAR10,HdLOF-2l,0.632422053231939,0.531,0.5728,0.639,0.7422,0.8062,0.878
CIFAR10,HdLOF-E2,0.696102661596958,0.4084,0.4506,0.569,0.623,0.76,0.87
CIFAR10,HdLOF-E,0.695850950570342,0.4088,0.4576,0.57,0.6248,0.7562,0.8696
CIFAR10,LOF,0.729765779467681,0.3454,0.395,0.4532,0.526,0.6264,0.8016
CIFAR10,CBLOF,0.716787072243346,0.3382,0.4192,0.4676,0.5358,0.6788,0.802
CIFAR10,HBOS,0.628462357414449,0.4928,0.5332,0.614,0.6936,0.806,0.865
CIFAR10,COPOD,0.677596197718631,0.434,0.4914,0.5276,0.6292,0.7222,0.8244
CIFAR10,ECOD,0.691370342205323,0.4092,0.4582,0.5262,0.5974,0.675,0.8038
CIFAR10,IForest,0.708638022813688,0.365,0.4288,0.5016,0.5744,0.652,0.7908
CIFAR10,HdLOF,0.730673764258555,0.3342,0.3904,0.4594,0.5346,0.6228,0.7584
CIFAR10,HdLOF-2l,0.719267680608365,0.3438,0.3804,0.4734,0.54,0.627,0.7886
CIFAR10,HdLOF-E2,0.731519391634981,0.34,0.4018,0.4432,0.5238,0.6234,0.7872
CIFAR10,HdLOF-E,0.731375285171103,0.344,0.404,0.445,0.5232,0.6276,0.7886
CIFAR10,LOF,0.743866920152091,0.3246,0.3912,0.4772,0.5646,0.6552,0.7864
CIFAR10,CBLOF,0.71045247148289,0.4076,0.4866,0.5318,0.588,0.6756,0.8408
CIFAR10,HBOS,0.543497338403042,0.678,0.7332,0.8482,0.8944,0.936,0.9638
CIFAR10,COPOD,0.633073003802281,0.5296,0.6,0.6822,0.7464,0.808,0.891
CIFAR10,ECOD,0.66474752851711,0.4742,0.5242,0.5992,0.6734,0.7652,0.8576
CIFAR10,IForest,0.660817490494297,0.4688,0.5448,0.615,0.7052,0.806,0.897
CIFAR10,HdLOF,0.74906463878327,0.3234,0.3796,0.4516,0.5616,0.6538,0.7506
CIFAR10,HdLOF-2l,0.704192395437262,0.4202,0.4792,0.5318,0.625,0.7412,0.8332
CIFAR10,HdLOF-E2,0.743022053231939,0.3372,0.3954,0.4622,0.5418,0.6578,0.7864
CIFAR10,HdLOF-E,0.743650190114069,0.3356,0.3878,0.4602,0.5332,0.6588,0.788
agnews,LOF,0.643212105263158,0.483263157894737,0.553578947368421,0.622,0.691789473684211,0.778526315789474,0.863894736842105
agnews,CBLOF,0.552593473684211,0.612842105263158,0.665052631578947,0.719684210526316,0.786526315789474,0.844631578947368,0.911473684210526
agnews,HBOS,0.515037263157895,0.690421052631579,0.729052631578947,0.770736842105263,0.826631578947368,0.853578947368421,0.921263157894737
agnews,COPOD,0.523200842105263,0.654947368421053,0.696631578947368,0.757157894736842,0.807052631578947,0.863894736842105,0.909789473684211
agnews,ECOD,0.505581684210526,0.695368421052632,0.734736842105263,0.775368421052632,0.820736842105263,0.877263157894737,0.936736842105263
agnews,IForest,0.553009894736842,0.614736842105263,0.670315789473684,0.719052631578947,0.758842105263158,0.829578947368421,0.901684210526316
agnews,HdLOF,0.628367368421053,0.533578947368421,0.571263157894737,0.630210526315789,0.710736842105263,0.791578947368421,0.882736842105263
agnews,HdLOF-2l,0.604904421052632,0.529894736842105,0.587368421052632,0.651052631578947,0.729052631578947,0.787263157894737,0.875157894736842
agnews,HdLOF-E2,0.630292210526316,0.53821052631579,0.574421052631579,0.631263157894737,0.702,0.76621052631579,0.882315789473684
agnews,HdLOF-E,0.629624421052632,0.539368421052632,0.578421052631579,0.636947368421053,0.703684210526316,0.769052631578947,0.881684210526316
agnews,LOF,0.765775052631579,0.307157894736842,0.338842105263158,0.388315789473684,0.468842105263158,0.551684210526316,0.644842105263158
agnews,CBLOF,0.584087157894737,0.55221052631579,0.598631578947368,0.639263157894737,0.706947368421053,0.786315789473684,0.876
agnews,HBOS,0.558916842105263,0.583052631578947,0.612842105263158,0.664947368421053,0.723894736842105,0.769052631578947,0.832526315789474
agnews,COPOD,0.524225684210526,0.613684210526316,0.658631578947369,0.72021052631579,0.77621052631579,0.832,0.892736842105263
agnews,ECOD,0.559605052631579,0.614947368421053,0.673894736842105,0.718842105263158,0.764315789473684,0.825157894736842,0.871684210526316
agnews,IForest,0.607096210526316,0.522105263157895,0.574526315789474,0.627684210526316,0.699157894736842,0.753052631578947,0.827684210526316
agnews,HdLOF,0.732425368421053,0.372105263157895,0.415157894736842,0.468631578947368,0.545157894736842,0.605368421052632,0.738
agnews,HdLOF-2l,0.613713789473684,0.531894736842105,0.575894736842105,0.635263157894737,0.719894736842105,0.798526315789474,0.870210526315789
agnews,HdLOF-E2,0.717433473684211,0.381157894736842,0.437157894736842,0.495157894736842,0.548842105263158,0.640631578947368,0.762947368421053
agnews,HdLOF-E,0.718030315789474,0.379473684210526,0.428105263157895,0.497894736842105,0.544421052631579,0.635052631578947,0.763473684210526
agnews,LOF,0.763143578947369,0.301473684210526,0.36021052631579,0.420736842105263,0.500421052631579,0.609263157894737,0.770421052631579
agnews,CBLOF,0.668655789473684,0.437894736842105,0.48421052631579,0.524842105263158,0.603157894736842,0.693157894736842,0.806947368421053
agnews,HBOS,0.593146947368421,0.598315789473684,0.628,0.666421052631579,0.727894736842105,0.789157894736842,0.887894736842105
agnews,COPOD,0.612296210526316,0.555578947368421,0.611368421052632,0.650105263157895,0.698526315789474,0.765473684210526,0.822
agnews,ECOD,0.602652,0.541157894736842,0.598842105263158,0.661789473684211,0.714,0.780315789473684,0.856842105263158
agnews,IForest,0.636153052631579,0.518736842105263,0.556315789473684,0.599789473684211,0.658,0.745894736842105,0.81021052631579
agnews,HdLOF,0.755684315789474,0.326526315789474,0.364526315789474,0.432421052631579,0.512736842105263,0.614947368421053,0.759789473684211
agnews,HdLOF-2l,0.729578736842105,0.380736842105263,0.417578947368421,0.468210526315789,0.523263157894737,0.606947368421053,0.716526315789474
agnews,HdLOF-E2,0.741277368421053,0.341052631578947,0.386,0.462736842105263,0.536105263157895,0.657263157894737,0.786315789473684
agnews,HdLOF-E,0.741432,0.339052631578947,0.388421052631579,0.459473684210526,0.541578947368421,0.651263157894737,0.784736842105263
agnews,LOF,0.716165263157895,0.411473684210526,0.459894736842105,0.503263157894737,0.580315789473684,0.663789473684211,0.810105263157895
agnews,CBLOF,0.575218315789474,0.579473684210526,0.620105263157895,0.675789473684211,0.732421052631579,0.808631578947368,0.889894736842105
agnews,HBOS,0.531128210526316,0.663473684210526,0.703684210526316,0.748947368421053,0.802947368421053,0.858315789473684,0.92021052631579
agnews,COPOD,0.544083157894737,0.632,0.679684210526316,0.731052631578947,0.778315789473684,0.841157894736842,0.913368421052632
agnews,ECOD,0.541533473684211,0.626315789473684,0.661578947368421,0.711263157894737,0.758947368421053,0.809052631578947,0.905894736842105
agnews,IForest,0.548550421052632,0.626315789473684,0.659473684210526,0.710526315789474,0.766,0.816315789473684,0.902105263157895
agnews,HdLOF,0.714497578947368,0.375368421052632,0.42621052631579,0.506842105263158,0.56821052631579,0.658947368421053,0.778105263157895
agnews,HdLOF-2l,0.625376842105263,0.516421052631579,0.590631578947368,0.648631578947368,0.725684210526316,0.803789473684211,0.886842105263158
agnews,HdLOF-E2,0.712961894736842,0.389578947368421,0.432842105263158,0.499368421052632,0.574631578947368,0.661894736842105,0.781368421052632
agnews,HdLOF-E,0.713599263157895,0.380947368421053,0.438105263157895,0.504631578947368,0.575473684210526,0.656,0.780736842105263
SVHN,LOF,0.661983085629003,0.432700080840744,0.477364591754244,0.593775262732417,0.683710590137429,0.809417946645109,0.887631366208569
SVHN,CBLOF,0.607141191468192,0.548504446240905,0.641673403395311,0.686742118027486,0.759498787388844,0.814672594987874,0.914915117219078
SVHN,HBOS,0.464764318139419,0.749393694421989,0.795068714632175,0.843977364591754,0.885004042037187,0.912894098625707,0.96160064672595
SVHN,COPOD,0.516702164044525,0.705941794664511,0.751010509296686,0.778294260307195,0.820129345189976,0.870048504446241,0.941996766370251
SVHN,ECOD,0.545467477146944,0.649353274050121,0.701697655618432,0.744745351657235,0.784155214227971,0.840339531123686,0.902991107518189
SVHN,IForest,0.538481748647472,0.679870654810024,0.71928051738076,0.76818916734034,0.819927243330639,0.874090541632983,0.943007275666936
SVHN,HdLOF,0.667048069149928,0.428455941794665,0.484033953112369,0.549110751818917,0.640056588520614,0.793047696038804,0.867219078415521
SVHN,HdLOF-2l,0.602673185747155,0.555982215036378,0.617825383993533,0.70109135004042,0.76535974130962,0.871665319320938,0.930274858528699
SVHN,HdLOF-E2,0.673927305515826,0.406628940986257,0.454931285367825,0.504850444624091,0.658649959579628,0.781729991915926,0.852061438965238
SVHN,HdLOF-E,0.674569367576643,0.401576394502829,0.456952303961196,0.504648342764754,0.659862570735651,0.783144704931285,0.852869846402587
SVHN,LOF,0.609587684210526,0.523263157894737,0.566842105263158,0.619052631578947,0.673368421052632,0.752210526315789,0.842315789473684
SVHN,CBLOF,0.643322947368421,0.48021052631579,0.518842105263158,0.583894736842105,0.655789473684211,0.723789473684211,0.82221052631579
SVHN,HBOS,0.610342315789474,0.559052631578947,0.619684210526316,0.660947368421053,0.712631578947368,0.759473684210526,0.827894736842105
SVHN,COPOD,0.62872,0.529894736842105,0.577157894736842,0.631894736842105,0.686315789473684,0.753052631578947,0.817789473684211
SVHN,ECOD,0.644784210526316,0.501894736842105,0.548105263157895,0.603157894736842,0.653368421052632,0.714631578947368,0.812736842105263
SVHN,IForest,0.636070315789474,0.524842105263158,0.580526315789474,0.627789473684211,0.666421052631579,0.739894736842105,0.83221052631579
SVHN,HdLOF,0.603053263157895,0.533684210526316,0.585157894736842,0.634421052631579,0.697157894736842,0.758210526315789,0.835263157894737
SVHN,HdLOF-2l,0.655586526315789,0.482947368421053,0.531368421052632,0.583578947368421,0.635473684210526,0.70821052631579,0.818842105263158
SVHN,HdLOF-E2,0.602017157894737,0.537473684210526,0.592105263157895,0.640947368421053,0.695684210526316,0.776631578947369,0.852105263157895
SVHN,HdLOF-E,0.601684,0.529789473684211,0.592631578947368,0.644,0.695894736842105,0.777263157894737,0.848105263157895
SVHN,LOF,0.665608,0.469368421052632,0.516,0.586,0.665684210526316,0.763263157894737,0.842736842105263
SVHN,CBLOF,0.627988842105263,0.533368421052632,0.597052631578947,0.701894736842105,0.775894736842105,0.83821052631579,0.900842105263158
SVHN,HBOS,0.551278105263158,0.64421052631579,0.698315789473684,0.757684210526316,0.820842105263158,0.872105263157895,0.935368421052632
SVHN,COPOD,0.580835368421053,0.624842105263158,0.699578947368421,0.745578947368421,0.804631578947369,0.867263157894737,0.926105263157895
SVHN,ECOD,0.600221052631579,0.6,0.657473684210526,0.722842105263158,0.777052631578947,0.851052631578947,0.931263157894737
SVHN,IForest,0.602432421052632,0.587052631578947,0.66621052631579,0.724736842105263,0.80821052631579,0.853894736842105,0.921578947368421
SVHN,HdLOF,0.667253894736842,0.468,0.515263157894737,0.573263157894737,0.672842105263158,0.746210526315789,0.820315789473684
SVHN,HdLOF-2l,0.631104105263158,0.536631578947369,0.627684210526316,0.692842105263158,0.766736842105263,0.830421052631579,0.894
SVHN,HdLOF-E2,0.679795263157895,0.434631578947368,0.489368421052632,0.555789473684211,0.648736842105263,0.724315789473684,0.812842105263158
SVHN,HdLOF-E,0.678789368421053,0.438631578947368,0.494105263157895,0.557578947368421,0.648105263157895,0.726,0.812105263157895
SVHN,LOF,0.632056346245642,0.521007414381546,0.592444392138402,0.647758032246675,0.704366246910674,0.785689066729434,0.867835706720019
SVHN,CBLOF,0.585556581491191,0.604919383311757,0.652465576085677,0.695774979404496,0.741673531834765,0.806637636812993,0.90467223726021
SVHN,HBOS,0.528040295311492,0.620336589384489,0.675297163704837,0.746381075673767,0.783688360597858,0.852771566435213,0.92962221960692
SVHN,COPOD,0.560547096632869,0.591032128986701,0.659997646228081,0.715782040720254,0.780040014122632,0.828998470048252,0.912321995998588
SVHN,ECOD,0.57034737092365,0.599034953513005,0.650582558550077,0.709191479345651,0.760503707190773,0.841826527009533,0.90514299164411
SVHN,IForest,0.572562917982107,0.61103919030246,0.666235141814758,0.704366246910674,0.760386018594798,0.844886430504884,0.914087324938214
SVHN,HdLOF,0.634904173311333,0.510180063551842,0.566788278215841,0.639402141932447,0.725667882782158,0.799223255266565,0.879369189125574
SVHN,HdLOF-2l,0.58836873337846,0.584559256208074,0.666352830410733,0.710956808285277,0.769212663292927,0.816170413086972,0.895492526774156
SVHN,HdLOF-E2,0.636779292283446,0.515946804754619,0.572790396610568,0.650347181358126,0.720960338943156,0.78792515005296,0.868424149699894
SVHN,HdLOF-E,0.63621823099033,0.522419677533247,0.573614216782394,0.648817229610451,0.722137224902907,0.790043544780511,0.868777215487819
SVHN,LOF,0.604766625073199,0.547868061142397,0.611155805846071,0.640252078305176,0.719361759184768,0.821802091713596,0.912577098417806
SVHN,CBLOF,0.597190525445899,0.579914186108876,0.649503888441942,0.720434432823813,0.789890050951998,0.861491016358273,0.919817645481362
SVHN,HBOS,0.596063807663049,0.609412711182623,0.694824349691606,0.738267632072942,0.799812282113167,0.875838026280504,0.943282381335479
SVHN,COPOD,0.599459011279492,0.594529364440869,0.658085277554304,0.727540895682489,0.819790828640386,0.87905604719764,0.931617055510861
SVHN,ECOD,0.600368868384039,0.603781174577635,0.643470099222312,0.733306516492357,0.799275945293644,0.869536068651113,0.929739876642532
SVHN,IForest,0.601410415332666,0.578037007240547,0.620407615982837,0.707026012335747,0.772325020112631,0.835076427996782,0.904666130329847
SVHN,HdLOF,0.607710320652799,0.549074818986323,0.594529364440869,0.658219361759185,0.694690265486726,0.784660766961652,0.892330383480826
SVHN,HdLOF-2l,0.606979698556816,0.569991954947707,0.615044247787611,0.686511128989005,0.803298471440064,0.854116385089836,0.909627245910432
SVHN,HdLOF-E2,0.613067873971793,0.545320461249665,0.595736122284795,0.635425046929472,0.696969696969697,0.791364977205685,0.879994636631805
SVHN,HdLOF-E,0.612198378949327,0.548002145347278,0.597211048538482,0.637570394207562,0.698980960042907,0.785197103781175,0.880128720836686
SVHN,LOF,0.663083775274116,0.502615518744551,0.56684103458297,0.623365300784656,0.689189189189189,0.75297878523685,0.846846846846847
SVHN,CBLOF,0.632523630384974,0.522958442313281,0.580063934902645,0.646614356291776,0.738593432141819,0.820982272595176,0.887096774193548
SVHN,HBOS,0.534777247395319,0.62496367335077,0.660127869805289,0.711566405114792,0.77332170880558,0.824469630921244,0.908311537343795
SVHN,COPOD,0.586576239401048,0.576721883173496,0.630194710839872,0.666811973263586,0.740482417901773,0.785527462946818,0.860069747166521
SVHN,ECOD,0.600040782183003,0.56974716652136,0.589944783493171,0.662452775356001,0.703865155478059,0.803254867770997,0.866753850624818
SVHN,IForest,0.610586749643959,0.5350188898576,0.598663179308341,0.652281313571636,0.722464399883755,0.793083405986632,0.870095902353967
SVHN,HdLOF,0.663333847124615,0.494768962510898,0.546062191223482,0.624527753560012,0.681052019761697,0.752542865446091,0.852949723917466
SVHN,HdLOF-2l,0.631144421912556,0.536617262423714,0.579046788724208,0.6512641673932,0.729875036326649,0.805434466724789,0.878814298169137
SVHN,HdLOF-E2,0.667987672220429,0.493315896541703,0.542574832897414,0.623946527172334,0.675675675675676,0.747311827956989,0.849607672188317
SVHN,HdLOF-E,0.667112220043961,0.493461203138623,0.54649811101424,0.627433885498402,0.677128741644871,0.748910200523104,0.851351351351351
SVHN,LOF,0.582082192702632,0.584599266631744,0.672428845818055,0.732495198184041,0.772481229264886,0.845119608870264,0.92613933996857
SVHN,CBLOF,0.558911654127706,0.657936092194866,0.713986380303824,0.773878121180374,0.811943425877423,0.894709271870089,0.941505151038938
SVHN,HBOS,0.478163992094334,0.733368255631221,0.766719050113498,0.823293172690763,0.859437751004016,0.905709795704557,0.947441941679763
SVHN,COPOD,0.511475919567335,0.706128863279204,0.760083813514929,0.813514929282347,0.860660031430068,0.897153832722193,0.925091671031954
SVHN,ECOD,0.521467061369847,0.722193120307316,0.764798323729702,0.794482276933822,0.852977125894884,0.889645538676445,0.931552296141086
SVHN,IForest,0.542316601375892,0.679064082416623,0.739828880740353,0.80024445608521,0.830277632268203,0.874454339095513,0.909027414003842
SVHN,HdLOF,0.583040525528374,0.58913916535708,0.664396717303999,0.717827833071416,0.772655840754322,0.832722193120307,0.925615505500262
SVHN,HdLOF-2l,0.55432302661462,0.657237646237122,0.713462545835516,0.773354286712066,0.827483848437227,0.896804609743321,0.943076654443863
SVHN,HdLOF-E2,0.597646109499387,0.601361969617601,0.656539200279378,0.71590710668762,0.763750654793085,0.819277108433735,0.900820674000349
SVHN,HdLOF-E,0.596929390246237,0.603981141959141,0.654618473895582,0.71590710668762,0.765845992666318,0.820150165880915,0.900296839532041
SVHN,LOF,0.66303672496702,0.450759606791778,0.514745308310992,0.571403038427167,0.641108132260947,0.756925826630921,0.82627345844504
